District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph),Month,Year
Nalgonda,Chityala,19-02-2020,0,17.2,34.6,26.9,90.5,8.5,0,2,2020
Nalgonda,Chityala,20-02-2020,0,18.2,32.2,36.5,92.6,11.2,0,2,2020
Nalgonda,Chityala,21-02-2020,0,17.7,31.1,47.7,92.6,13.3,0,2,2020
Nalgonda,Chityala,22-02-2020,0,15.6,31.3,34.5,89.6,13.3,0,2,2020
Nalgonda,Chityala,23-02-2020,0,16.4,31.6,38.5,91.4,12,0,2,2020
Nalgonda,Chityala,24-02-2020,0,19.1,32.4,38.9,92.1,11.1,0,2,2020
Nalgonda,Chityala,25-02-2020,0,20,33.6,32.8,88.8,11.7,0,2,2020
Nalgonda,Chityala,26-02-2020,0,21,32.4,48.7,87.6,10.1,0,2,2020
Nalgonda,Chityala,27-02-2020,0,19.2,35,41.5,68.2,6.8,0,2,2020
Nalgonda,Chityala,28-02-2020,0,19.6,34.5,26,90.3,9.6,0,2,2020
Nalgonda,Chityala,29-02-2020,0,20.5,32.2,43.5,90.5,10.9,0,2,2020
Nalgonda,Chityala,01-03-2020,0,19.8,33.1,44.6,91.7,10,0,3,2020
Nalgonda,Chityala,02-03-2020,0,21.3,32.8,46.4,81.5,10.8,0,3,2020
Nalgonda,Chityala,03-03-2020,0,19.3,34.7,38.6,88.4,9.6,0,3,2020
Nalgonda,Chityala,04-03-2020,0,20.4,34.7,39.2,86.5,10.1,0,3,2020
Nalgonda,Chityala,05-03-2020,0,20.5,36.9,29,89.5,10.2,0,3,2020
Nalgonda,Chityala,06-03-2020,20.4,21.2,34,49.3,91.4,14.4,0,3,2020
Nalgonda,Chityala,07-03-2020,0,23.5,33.8,48.7,90.3,13.7,0,3,2020
Nalgonda,Chityala,08-03-2020,0.8,23.2,31.7,56.2,89.4,11.1,0,3,2020
Nalgonda,Chityala,09-03-2020,9.2,20.3,32.5,56.2,91,10.9,0,3,2020
Nalgonda,Chityala,10-03-2020,0,20.5,32.5,54.7,90,12.4,0,3,2020
Nalgonda,Chityala,11-03-2020,0,21.4,33.8,48.7,90,13.5,0,3,2020
Nalgonda,Chityala,12-03-2020,0,21.5,33.6,52.1,91.4,12.1,0,3,2020
Nalgonda,Chityala,13-03-2020,0,21.6,34.1,54.2,91.4,12.7,0,3,2020
Nalgonda,Chityala,14-03-2020,0,20,34.1,47.5,90.5,12.4,0,3,2020
Nalgonda,Chityala,15-03-2020,0,20.2,34,35.4,91,14.7,0,3,2020
Nalgonda,Chityala,16-03-2020,0,20.1,33.5,39.4,91.4,13.3,0,3,2020
Nalgonda,Chityala,17-03-2020,0,20.3,33.8,51.6,84.3,11.4,0,3,2020
Nalgonda,Chityala,18-03-2020,0,19.6,35.2,39.4,86.7,13.7,0,3,2020
Nalgonda,Chityala,19-03-2020,0,23.7,36.6,32.4,77.5,8.9,0,3,2020
Nalgonda,Chityala,20-03-2020,38.6,20,37.2,40.3,90.7,10.8,0,3,2020
Nalgonda,Chityala,21-03-2020,1.1,22.6,34.2,51,91,12.2,0,3,2020
Nalgonda,Chityala,22-03-2020,0,22.1,33.9,55.7,91,9.5,0,3,2020
Nalgonda,Chityala,23-03-2020,0,21.8,34.8,50.4,91.3,11.2,0,3,2020
Nalgonda,Chityala,24-03-2020,0,21.1,34.2,51,89.5,13.3,0,3,2020
Nalgonda,Chityala,25-03-2020,0,20.8,34.7,43.8,88.1,11.6,0,3,2020
Nalgonda,Chityala,26-03-2020,0,21,34.4,43.5,89.5,12.7,0,3,2020
Nalgonda,Chityala,27-03-2020,0,20.4,36.2,40.3,76.2,7.6,0,3,2020
Nalgonda,Chityala,28-03-2020,0,20.6,35.5,35.1,68.9,10,0,3,2020
Nalgonda,Chityala,29-03-2020,0,22.4,37.4,27.3,64.8,10.8,0,3,2020
Nalgonda,Chityala,30-03-2020,0,22.5,37.8,29,67,10.4,0,3,2020
Nalgonda,Chityala,31-03-2020,0,21.9,36.5,31.7,73.1,10.3,0,3,2020
Nalgonda,Narketpalle,01-01-2020,0,20.7,25.5,64.6,95.6,15.7,0,1,2020
Nalgonda,Narketpalle,02-01-2020,0,21.9,29.8,62.7,97.9,13,0,1,2020
Nalgonda,Narketpalle,03-01-2020,0,22.7,29.2,66.3,90.4,15.4,0,1,2020
Nalgonda,Narketpalle,04-01-2020,8.9,21.6,27.4,81.2,97.3,8.4,0,1,2020
Nalgonda,Narketpalle,05-01-2020,0,20,28.3,67.8,91.8,6.9,0,1,2020
Nalgonda,Narketpalle,06-01-2020,0,19.4,31.3,58.1,79.7,9,0,1,2020
Nalgonda,Narketpalle,07-01-2020,0,22.6,28.9,57.6,91.4,12.8,0,1,2020
Nalgonda,Narketpalle,08-01-2020,0,21.8,28.1,63.6,92.5,14.7,0,1,2020
Nalgonda,Narketpalle,09-01-2020,0,19.9,29.5,65.1,98.6,14.8,0,1,2020
Nalgonda,Narketpalle,10-01-2020,0,21.6,30.6,53.9,94,11.5,0,1,2020
Nalgonda,Narketpalle,11-01-2020,0,19.1,27.2,65,86.3,7.1,0,1,2020
Nalgonda,Narketpalle,12-01-2020,0,16.2,29.2,51.9,86.3,7.6,0,1,2020
Nalgonda,Narketpalle,13-01-2020,0,15.6,31.7,47.2,82,4,0,1,2020
Nalgonda,Narketpalle,14-01-2020,0,16.2,31.9,41.9,98,7.1,0,1,2020
Nalgonda,Narketpalle,15-01-2020,0,16.3,29.4,53.6,97.1,8.1,0,1,2020
Nalgonda,Narketpalle,16-01-2020,0,17.6,28.7,49.6,97,16.6,0,1,2020
Nalgonda,Narketpalle,17-01-2020,0,18.8,29.3,55.4,96.3,13.2,0,1,2020
Nalgonda,Narketpalle,18-01-2020,0,20.2,29.9,50.8,97.6,15.7,0,1,2020
Nalgonda,Narketpalle,19-01-2020,0,21,29.9,53.7,97,12.9,0,1,2020
Nalgonda,Narketpalle,20-01-2020,0,20.1,30.1,59.5,98.5,10.8,0,1,2020
Nalgonda,Narketpalle,21-01-2020,0,19.1,30.8,53,96.8,13.9,0,1,2020
Nalgonda,Narketpalle,22-01-2020,0,19,29.8,58.6,97.5,12.9,0,1,2020
Nalgonda,Narketpalle,23-01-2020,0,18.3,30.7,47,98.2,14.6,0,1,2020
Nalgonda,Narketpalle,24-01-2020,0,16.8,30.9,49.6,97.2,11.3,0,1,2020
Nalgonda,Narketpalle,25-01-2020,0,18.2,31.8,55.8,88.5,6.9,0,1,2020
Nalgonda,Narketpalle,26-01-2020,0,18.7,32,46.5,93.2,10.8,0,1,2020
Nalgonda,Narketpalle,27-01-2020,0,18.9,33,41.3,88.4,7.7,0,1,2020
Nalgonda,Narketpalle,28-01-2020,0,19,32.5,33.2,98.1,12.9,0,1,2020
Nalgonda,Narketpalle,29-01-2020,0,21.1,32.4,47.8,97.2,14.8,0,1,2020
Nalgonda,Narketpalle,30-01-2020,0,22,32.7,56.3,98.9,12.4,0,1,2020
Nalgonda,Narketpalle,31-01-2020,0,20.1,31.5,58.2,92.6,7.2,0,1,2020
Nalgonda,Narketpalle,01-02-2020,0,19.4,30.8,56.1,89.7,8.3,0,2,2020
Nalgonda,Narketpalle,02-02-2020,0,21.2,31.6,62.3,96.7,11.1,0,2,2020
Nalgonda,Narketpalle,03-02-2020,0,19.6,31,63.1,98.4,9.8,0,2,2020
Nalgonda,Narketpalle,04-02-2020,0,19,30.3,64,96.4,9.2,0,2,2020
Nalgonda,Narketpalle,05-02-2020,0,21,31.8,49,97.3,14.5,0,2,2020
Nalgonda,Narketpalle,06-02-2020,0,18.9,32.2,42,92.9,14.9,0,2,2020
Nalgonda,Narketpalle,07-02-2020,0,21.2,33.9,48.1,97.4,8.8,0,2,2020
Nalgonda,Narketpalle,08-02-2020,0,21.3,31.7,49.4,92.9,18.9,0,2,2020
Nalgonda,Narketpalle,09-02-2020,1.7,20.3,31.2,48.2,92.5,11.7,0,2,2020
Nalgonda,Narketpalle,10-02-2020,0.7,19.4,25.6,77.5,97.8,9.1,0,2,2020
Nalgonda,Narketpalle,11-02-2020,0,21.9,26.3,78.2,95.4,13.9,0,2,2020
Nalgonda,Narketpalle,12-02-2020,0,21.3,29.4,63.2,94.3,14,0,2,2020
Nalgonda,Narketpalle,13-02-2020,0,19.5,29.8,63.8,94.4,6.3,0,2,2020
Nalgonda,Narketpalle,14-02-2020,0,19.2,31.8,28.2,75.2,9.2,0,2,2020
Nalgonda,Narketpalle,15-02-2020,0,18.5,34.5,21.3,70.5,7.6,0,2,2020
Nalgonda,Narketpalle,16-02-2020,0,18.7,33.9,34.5,78.8,10.2,0,2,2020
Nalgonda,Narketpalle,17-02-2020,0,18.5,33.5,33.1,78.6,13.7,0,2,2020
Nalgonda,Narketpalle,18-02-2020,0,17.5,33.7,37.5,78,11,0,2,2020
Nalgonda,Narketpalle,19-02-2020,0,17.9,32.5,28.4,95.4,6.4,0,2,2020
Nalgonda,Narketpalle,20-02-2020,0,19.6,31.6,38,96.8,11.2,0,2,2020
Nalgonda,Narketpalle,21-02-2020,0,18.5,30.2,51.3,98.1,13.3,0,2,2020
Nalgonda,Narketpalle,22-02-2020,0,16,30.1,39.9,93.1,15.8,0,2,2020
Nalgonda,Narketpalle,23-02-2020,0,17.4,30.5,42.9,98.2,13.8,0,2,2020
Nalgonda,Narketpalle,24-02-2020,0,20,31.6,42.1,96.2,16.8,0,2,2020
Nalgonda,Narketpalle,25-02-2020,0,21.3,33.2,35.4,97,11.6,0,2,2020
Nalgonda,Narketpalle,26-02-2020,0,21.6,30.9,52.9,95.2,16.1,0,2,2020
Nalgonda,Narketpalle,27-02-2020,0,20.4,31.9,46.8,81.2,9,0,2,2020
Nalgonda,Narketpalle,28-02-2020,0,20.2,31.9,27.5,98.3,8,0,2,2020
Nalgonda,Narketpalle,29-02-2020,0,21.1,30.9,42.6,96.6,13.5,0,2,2020
Nalgonda,Narketpalle,01-03-2020,0,20.7,31.6,46.1,95.1,15.4,0,3,2020
Nalgonda,Narketpalle,02-03-2020,0,21.9,31.3,48.9,88.7,15.1,0,3,2020
Nalgonda,Narketpalle,03-03-2020,0,20.4,32.3,44.2,91.4,14.1,0,3,2020
Nalgonda,Narketpalle,04-03-2020,0,21,33.5,43.3,85.6,15.2,0,3,2020
Nalgonda,Narketpalle,05-03-2020,0,22,35,31.6,81.1,15.9,0,3,2020
Nalgonda,Narketpalle,06-03-2020,16,22.4,31.2,70,92.6,12.9,0,3,2020
Nalgonda,Narketpalle,07-03-2020,1,24,32.3,58.9,91.3,15.2,0,3,2020
Nalgonda,Narketpalle,08-03-2020,0,23.6,30.9,65.2,90.5,15.7,0,3,2020
Nalgonda,Narketpalle,09-03-2020,3.5,21.4,31.9,62.8,93.5,14.7,0,3,2020
Nalgonda,Narketpalle,10-03-2020,0,21.9,31.3,55.5,97.8,15.4,0,3,2020
Nalgonda,Narketpalle,11-03-2020,0,22.3,32.7,48.4,97.4,14.5,0,3,2020
Nalgonda,Narketpalle,12-03-2020,0,22.3,32.1,55.3,92.7,18.5,0,3,2020
Nalgonda,Narketpalle,13-03-2020,0,22.8,32.2,57.2,93.8,16.5,0,3,2020
Nalgonda,Narketpalle,14-03-2020,0,21.2,33.2,48.4,93.3,17,0,3,2020
Nalgonda,Narketpalle,15-03-2020,0,20.8,33.2,42.7,92.6,19.5,0,3,2020
Nalgonda,Narketpalle,16-03-2020,0,21.2,32.7,46.6,94.4,19.8,0,3,2020
Nalgonda,Narketpalle,17-03-2020,0,21.3,33.2,49.1,90.9,19.3,0,3,2020
Nalgonda,Narketpalle,18-03-2020,0,20.6,34.4,38.8,96.8,17.8,0,3,2020
Nalgonda,Narketpalle,19-03-2020,0,24.2,35.8,33.7,84.2,19.9,0,3,2020
Nalgonda,Narketpalle,20-03-2020,31.9,21.7,36.7,38,93.3,22.9,0,3,2020
Nalgonda,Narketpalle,21-03-2020,2.2,23.9,35,46.9,98.5,15.3,0,3,2020
Nalgonda,Narketpalle,22-03-2020,0,23.8,33.9,58.2,98.7,11.8,0,3,2020
Nalgonda,Narketpalle,23-03-2020,0,23.9,34.2,53,99.6,10.4,0,3,2020
Nalgonda,Narketpalle,24-03-2020,0,22.1,34,51.4,98.1,16,0,3,2020
Nalgonda,Narketpalle,25-03-2020,0,22.5,34.5,44.5,98.4,13.1,0,3,2020
Nalgonda,Narketpalle,26-03-2020,0,22.2,34.6,45.8,98.4,15,0,3,2020
Nalgonda,Narketpalle,27-03-2020,0,22.2,36,42.5,81.2,9.4,0,3,2020
Nalgonda,Narketpalle,28-03-2020,0,22.5,36.4,34.4,68.9,14.9,0,3,2020
Nalgonda,Narketpalle,29-03-2020,0,23.8,36.9,25.4,72,12,0,3,2020
Nalgonda,Narketpalle,30-03-2020,0,24.1,38.1,22.5,69,16.8,0,3,2020
Nalgonda,Narketpalle,31-03-2020,0,24,37,30.7,78.4,9.2,0,3,2020
Nalgonda,Kattangoor,01-01-2020,0,20,26.3,68.3,98.4,14.5,0,1,2020
Nalgonda,Kattangoor,02-01-2020,0,21.5,29.2,60.8,98,11,0,1,2020
Nalgonda,Kattangoor,03-01-2020,0,22.4,28.2,71.6,95.6,10.9,0,1,2020
Nalgonda,Kattangoor,04-01-2020,5.5,21.2,26.2,86.3,98.5,7.3,0,1,2020
Nalgonda,Kattangoor,05-01-2020,0,20.4,29.7,61.6,96,6.7,0,1,2020
Nalgonda,Kattangoor,06-01-2020,0,19.2,29.2,53.1,81.3,9,0,1,2020
Nalgonda,Kattangoor,07-01-2020,0,22.1,29.1,58.2,96.2,10.8,0,1,2020
Nalgonda,Kattangoor,08-01-2020,0,21.7,28.8,63.1,95.9,9.6,0,1,2020
Nalgonda,Kattangoor,09-01-2020,0,19.3,29.2,65.6,98.9,12.6,0,1,2020
Nalgonda,Kattangoor,10-01-2020,0,21.1,29.4,57.2,95.3,10.6,0,1,2020
Nalgonda,Kattangoor,11-01-2020,0,18.4,28.3,60.6,91.3,10,0,1,2020
Nalgonda,Kattangoor,12-01-2020,0,15.3,29.7,52.2,97.8,7.4,0,1,2020
Nalgonda,Kattangoor,13-01-2020,0,14.1,30.8,39.1,97.1,8.2,0,1,2020
Nalgonda,Kattangoor,14-01-2020,0,16.4,31.9,35.4,98.4,7,0,1,2020
Nalgonda,Kattangoor,15-01-2020,0,15.3,29.2,57.5,98.4,7.8,0,1,2020
Nalgonda,Kattangoor,16-01-2020,0,16,29.5,52.9,98.3,15.1,0,1,2020
Nalgonda,Kattangoor,17-01-2020,0,17.2,29,54.6,98.9,12.1,0,1,2020
Nalgonda,Kattangoor,18-01-2020,0,19.8,30,48.7,99,9.8,0,1,2020
Nalgonda,Kattangoor,19-01-2020,0,20.3,29.2,53.6,98.3,13.9,0,1,2020
Nalgonda,Kattangoor,20-01-2020,0,20,29.7,56.8,99,10.1,0,1,2020
Nalgonda,Kattangoor,21-01-2020,0,19,29.9,54.6,98.8,11.9,0,1,2020
Nalgonda,Kattangoor,22-01-2020,0,18.9,29.1,56.3,98.3,13.8,0,1,2020
Nalgonda,Kattangoor,23-01-2020,0,18.3,30,46.1,98.5,11.4,0,1,2020
Nalgonda,Kattangoor,24-01-2020,0,16.9,30,46.7,98,12,0,1,2020
Nalgonda,Kattangoor,25-01-2020,0,18,31.8,54.8,94.8,11.9,0,1,2020
Nalgonda,Kattangoor,26-01-2020,0,18,31.1,50.5,97.4,9.1,0,1,2020
Nalgonda,Kattangoor,27-01-2020,0,17.8,32.4,50.2,95.9,7.5,0,1,2020
Nalgonda,Kattangoor,28-01-2020,0,18.8,32.7,47.7,97.4,9.7,0,1,2020
Nalgonda,Kattangoor,29-01-2020,0,21.3,31.6,58.1,96.6,11.6,0,1,2020
Nalgonda,Kattangoor,30-01-2020,0,22.5,31.3,64.7,95.6,11.4,0,1,2020
Nalgonda,Kattangoor,31-01-2020,0,20.3,31.4,62.5,91.3,12.2,0,1,2020
Nalgonda,Kattangoor,01-02-2020,0,19.4,30.3,57.9,95.2,11.3,0,2,2020
Nalgonda,Kattangoor,02-02-2020,0,20.8,30.8,64.3,95.6,15.2,0,2,2020
Nalgonda,Kattangoor,03-02-2020,0,19.7,30.1,66.7,97.3,14.3,0,2,2020
Nalgonda,Kattangoor,04-02-2020,0,19.2,30.6,58.5,96.7,11.5,0,2,2020
Nalgonda,Kattangoor,05-02-2020,0,19.5,31.3,53.2,97.6,12.7,0,2,2020
Nalgonda,Kattangoor,06-02-2020,0,19,32.4,51.5,97.5,11.4,0,2,2020
Nalgonda,Kattangoor,07-02-2020,0,20.6,32.7,52,96.6,14.3,0,2,2020
Nalgonda,Kattangoor,08-02-2020,0,21.4,31,58.3,94.4,15,0,2,2020
Nalgonda,Kattangoor,09-02-2020,4.3,20,30.9,47.1,95.8,12.6,0,2,2020
Nalgonda,Kattangoor,10-02-2020,4.6,19.4,24.5,81.8,97.8,7.1,0,2,2020
Nalgonda,Kattangoor,11-02-2020,0,21.7,25.4,80.6,96,13.9,0,2,2020
Nalgonda,Kattangoor,12-02-2020,0,21,29.4,60.5,97.5,11.6,0,2,2020
Nalgonda,Kattangoor,13-02-2020,0,19,29.6,59.2,98,11.5,0,2,2020
Nalgonda,Kattangoor,14-02-2020,0,18.3,31.8,30.2,81.6,10.2,0,2,2020
Nalgonda,Kattangoor,15-02-2020,0,16.7,33.7,16.9,83.6,6.1,0,2,2020
Nalgonda,Kattangoor,16-02-2020,0,18,32.7,37.4,88.3,8.6,0,2,2020
Nalgonda,Kattangoor,17-02-2020,0,17.6,33,34.1,95.3,9,0,2,2020
Nalgonda,Kattangoor,18-02-2020,0,17.6,31.9,37.5,89.2,12.9,0,2,2020
Nalgonda,Kattangoor,19-02-2020,0,18.2,32.6,31.9,98,10.8,0,2,2020
Nalgonda,Kattangoor,20-02-2020,0,19.8,31.2,42,97.8,10.8,0,2,2020
Nalgonda,Kattangoor,21-02-2020,0,18.5,30,54.2,98,14.5,0,2,2020
Nalgonda,Kattangoor,22-02-2020,0,16.2,29.8,39.9,94.9,13.3,0,2,2020
Nalgonda,Kattangoor,23-02-2020,0,16.9,30.2,45.9,98.2,14.7,0,2,2020
Nalgonda,Kattangoor,24-02-2020,0,19.4,31.4,44.9,98.3,10.2,0,2,2020
Nalgonda,Kattangoor,25-02-2020,0,21.2,32.6,36.5,97.4,15.5,0,2,2020
Nalgonda,Kattangoor,26-02-2020,0,21.8,30.5,52.9,93.9,9.2,0,2,2020
Nalgonda,Kattangoor,27-02-2020,0,20.1,31.1,49.1,82.4,7.5,0,2,2020
Nalgonda,Kattangoor,28-02-2020,0,19.2,32,28.7,97.2,8.6,0,2,2020
Nalgonda,Kattangoor,29-02-2020,0,20.9,31.2,37.2,97.6,12.4,0,2,2020
Nalgonda,Kattangoor,01-03-2020,0,20.9,31.4,48.1,98,8.5,0,3,2020
Nalgonda,Kattangoor,02-03-2020,0,21.8,31.3,46.4,91.4,10.9,0,3,2020
Nalgonda,Kattangoor,03-03-2020,0,19.9,31.6,45,98,11.5,0,3,2020
Nalgonda,Kattangoor,04-03-2020,0,20.8,32.4,45.6,93.3,12.4,0,3,2020
Nalgonda,Kattangoor,05-03-2020,0,22,33.8,37.6,97.6,13.6,0,3,2020
Nalgonda,Kattangoor,06-03-2020,9,23.1,31.2,60.2,97.7,13.6,0,3,2020
Nalgonda,Kattangoor,07-03-2020,0,23.4,31.6,66.4,97.4,14.9,0,3,2020
Nalgonda,Kattangoor,08-03-2020,0.5,23.4,31.1,64.7,97.9,12.7,0,3,2020
Nalgonda,Kattangoor,09-03-2020,0,21.1,32.3,65.8,98.2,12.5,0,3,2020
Nalgonda,Kattangoor,10-03-2020,0,21.4,32.1,55.1,98.2,14.9,0,3,2020
Nalgonda,Kattangoor,11-03-2020,0,22.2,33.6,47.5,98.3,14.4,0,3,2020
Nalgonda,Kattangoor,12-03-2020,0,22.4,33.2,51.6,98.7,15,0,3,2020
Nalgonda,Kattangoor,13-03-2020,0,22.8,32.9,57.3,98.8,15.3,0,3,2020
Nalgonda,Kattangoor,14-03-2020,0,20.7,33.6,49.2,98.6,12.5,0,3,2020
Nalgonda,Kattangoor,15-03-2020,0,20.5,33.6,41.7,98.8,12.8,0,3,2020
Nalgonda,Kattangoor,16-03-2020,0,20.7,32.3,47,98.8,12.1,0,3,2020
Nalgonda,Kattangoor,17-03-2020,0,20.6,33.7,48.8,98.6,11.6,0,3,2020
Nalgonda,Kattangoor,18-03-2020,0,19.7,35.1,41,98.8,13.6,0,3,2020
Nalgonda,Kattangoor,19-03-2020,0,23.3,35.8,37,93.3,11.4,0,3,2020
Nalgonda,Kattangoor,20-03-2020,6.3,21.2,36.2,44.6,97.1,13.7,0,3,2020
Nalgonda,Kattangoor,21-03-2020,0.7,23.3,34.6,46.8,98.2,12.2,0,3,2020
Nalgonda,Kattangoor,22-03-2020,0,23.2,34.4,50.4,98.8,11.1,0,3,2020
Nalgonda,Kattangoor,23-03-2020,0,22.2,34.5,48.1,98.6,8.6,0,3,2020
Nalgonda,Kattangoor,24-03-2020,0,21.7,34.1,50.1,98.8,9.8,0,3,2020
Nalgonda,Kattangoor,25-03-2020,0,21.8,34.9,43.1,98.5,11.6,0,3,2020
Nalgonda,Kattangoor,26-03-2020,0,21.3,35.3,40.8,98.6,14.4,0,3,2020
Nalgonda,Kattangoor,27-03-2020,0,20.3,35.5,38.2,91.3,7,0,3,2020
Nalgonda,Kattangoor,28-03-2020,0,20,36,31.3,82.5,11.8,0,3,2020
Nalgonda,Kattangoor,29-03-2020,0,21.5,36.9,26,77.4,9.7,0,3,2020
Nalgonda,Kattangoor,30-03-2020,0,22.8,37.8,23,72.5,10,0,3,2020
Nalgonda,Kattangoor,31-03-2020,0,21.5,37.1,29.3,82.9,10.2,0,3,2020
Nalgonda,Saligouraram,01-01-2020,0,20.5,25.7,61.8,98.9,12.7,0,1,2020
Nalgonda,Saligouraram,02-01-2020,0,21.9,29.2,56.1,95.6,9,0,1,2020
Nalgonda,Saligouraram,03-01-2020,0,22.3,28.9,65.9,92.8,11.1,0,1,2020
Nalgonda,Saligouraram,04-01-2020,0,22.4,29.9,81.3,100,5.9,0,1,2020
Nalgonda,Saligouraram,05-01-2020,0,20.6,28.9,60.7,94.7,9.9,0,1,2020
Nalgonda,Saligouraram,06-01-2020,0,20.3,29.1,53.1,76,6.5,0,1,2020
Nalgonda,Saligouraram,07-01-2020,0,22.2,29.3,57,95.8,9.6,0,1,2020
Nalgonda,Saligouraram,08-01-2020,0,21.8,29.4,58.7,93.3,10.7,0,1,2020
Nalgonda,Saligouraram,09-01-2020,0,21,29.7,58.5,97.9,9,0,1,2020
Nalgonda,Saligouraram,10-01-2020,0,21.8,30.6,54.3,97.5,7,0,1,2020
Nalgonda,Saligouraram,11-01-2020,0,20.2,28.1,54.6,82,7,0,1,2020
Nalgonda,Saligouraram,12-01-2020,0,16.1,30.3,52.4,100,7.9,0,1,2020
Nalgonda,Saligouraram,13-01-2020,0,14.4,33.2,37.3,100,5.9,0,1,2020
Nalgonda,Saligouraram,14-01-2020,0,17.7,32.6,32.9,100,4.7,0,1,2020
Nalgonda,Saligouraram,15-01-2020,0,16.8,30.6,54.4,100,8.5,0,1,2020
Nalgonda,Saligouraram,16-01-2020,0,17.3,30.2,52.1,100,12.9,0,1,2020
Nalgonda,Saligouraram,17-01-2020,0,19.3,29,49.9,97.6,10.6,0,1,2020
Nalgonda,Saligouraram,18-01-2020,0,21.2,30.2,48.1,98.1,10.6,0,1,2020
Nalgonda,Saligouraram,19-01-2020,0,20.3,29.5,48.8,100,10.4,0,1,2020
Nalgonda,Saligouraram,20-01-2020,0,20.5,29.6,51.8,100,10,0,1,2020
Nalgonda,Saligouraram,21-01-2020,0,20.7,30.8,52.2,98.2,8.8,0,1,2020
Nalgonda,Saligouraram,22-01-2020,0,20.6,29.1,52.9,95.4,11.9,0,1,2020
Nalgonda,Saligouraram,23-01-2020,0,19.3,30.4,47.8,88.9,9.9,0,1,2020
Nalgonda,Saligouraram,24-01-2020,0,17.5,29.5,52.7,100,7.7,0,1,2020
Nalgonda,Saligouraram,25-01-2020,0,19.6,32.6,62.5,84.7,8.3,0,1,2020
Nalgonda,Saligouraram,26-01-2020,0,18.4,32.6,45.3,100,7.5,0,1,2020
Nalgonda,Saligouraram,27-01-2020,0,18.9,33.5,40.1,88,5.3,0,1,2020
Nalgonda,Saligouraram,28-01-2020,0,19.5,32.2,38,97.9,9,0,1,2020
Nalgonda,Saligouraram,29-01-2020,0,21.5,31,47.7,96.5,12.1,0,1,2020
Nalgonda,Saligouraram,30-01-2020,0,22.3,30.6,56.7,96.4,9.4,0,1,2020
Nalgonda,Saligouraram,31-01-2020,0,19.8,32.1,51.2,93.6,5.8,0,1,2020
Nalgonda,Saligouraram,01-02-2020,0,20.6,29.7,55.3,97.9,10.2,0,2,2020
Nalgonda,Saligouraram,02-02-2020,0,20.9,29.3,58.4,94.6,11.6,0,2,2020
Nalgonda,Saligouraram,03-02-2020,0,20.6,29.1,55.3,97.9,11.6,0,2,2020
Nalgonda,Saligouraram,04-02-2020,0,20.6,29.1,57.5,96.9,9.4,0,2,2020
Nalgonda,Saligouraram,05-02-2020,0,22.4,33,57.6,100,10.4,0,2,2020
Nalgonda,Saligouraram,06-02-2020,0,20.8,32.6,47.7,96.1,13.4,0,2,2020
Nalgonda,Saligouraram,07-02-2020,0,22.4,32.6,54.8,96.9,14.1,0,2,2020
Nalgonda,Saligouraram,08-02-2020,0,22.4,33,54.8,96.5,10.9,0,2,2020
Nalgonda,Saligouraram,09-02-2020,0.5,22.1,30.4,57.6,92.2,9,0,2,2020
Nalgonda,Saligouraram,10-02-2020,17.5,19.8,25.6,83.1,97.8,8.3,0,2,2020
Nalgonda,Saligouraram,11-02-2020,0,22,28.1,76.1,96.3,9.3,0,2,2020
Nalgonda,Saligouraram,12-02-2020,0,21.9,30.7,61.1,96.2,11,0,2,2020
Nalgonda,Saligouraram,13-02-2020,0,20,30.1,58,96.9,10.1,0,2,2020
Nalgonda,Saligouraram,14-02-2020,0,19.8,32.8,34.3,75.3,9,0,2,2020
Nalgonda,Saligouraram,15-02-2020,0,18.2,35.4,30.8,88.5,4,0,2,2020
Nalgonda,Saligouraram,16-02-2020,0,19.7,32.6,39.4,91.3,7.1,0,2,2020
Nalgonda,Saligouraram,17-02-2020,0,18.8,33.4,35.7,95.7,7.3,0,2,2020
Nalgonda,Saligouraram,18-02-2020,0,18.3,32.6,42,91.4,6.9,0,2,2020
Nalgonda,Saligouraram,19-02-2020,0,19.1,33.1,33.8,97.4,7.7,0,2,2020
Nalgonda,Saligouraram,20-02-2020,0,21.1,32.2,52.1,96.3,11.9,0,2,2020
Nalgonda,Saligouraram,21-02-2020,0,20.8,30.4,58.3,96.2,13.3,0,2,2020
Nalgonda,Saligouraram,22-02-2020,0,18,30.7,54.6,95.5,10.4,0,2,2020
Nalgonda,Saligouraram,23-02-2020,0,20.5,32.5,48.4,97.7,10.9,0,2,2020
Nalgonda,Saligouraram,24-02-2020,0,21.2,31.6,46.7,97.8,8.4,0,2,2020
Nalgonda,Saligouraram,25-02-2020,0,22.4,32.6,41.6,97,12.4,0,2,2020
Nalgonda,Saligouraram,26-02-2020,0,21.9,32.5,62.7,92.7,10.8,0,2,2020
Nalgonda,Saligouraram,27-02-2020,0,22,32.6,48.7,84.2,4.3,0,2,2020
Nalgonda,Saligouraram,28-02-2020,0,20.1,32.6,27.3,95.7,10.3,0,2,2020
Nalgonda,Saligouraram,29-02-2020,0,21.7,32.2,48.6,97.5,8.3,0,2,2020
Nalgonda,Saligouraram,01-03-2020,0,21,32.8,52,91.5,10.9,0,3,2020
