District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph),Month,Year
Jagtial,Medipalle,11-08-2019,0,25.9,33.2,71,94,0,15.3,8,2019
Jagtial,Medipalle,12-08-2019,21.7,25.1,32.9,70.6,99.2,0,23.5,8,2019
Jagtial,Medipalle,13-08-2019,0.4,26.2,31.9,79.5,97.1,0,14.9,8,2019
Jagtial,Medipalle,14-08-2019,19.2,24.5,28.1,87.4,97.6,0,13.1,8,2019
Jagtial,Medipalle,15-08-2019,26.1,23.9,30.9,82.5,99,1.2,12.4,8,2019
Jagtial,Medipalle,16-08-2019,0,25.4,32.9,75.4,96.8,0,12.7,8,2019
Jagtial,Medipalle,17-08-2019,0,25.8,33,70.8,95.4,0,15,8,2019
Jagtial,Medipalle,18-08-2019,0,25.7,32.2,71.1,98.8,0,11.4,8,2019
Jagtial,Medipalle,19-08-2019,0,24.9,30.4,81.3,99.1,0,8.3,8,2019
Jagtial,Medipalle,20-08-2019,0,26,33.3,76.1,97.5,0,13.3,8,2019
Jagtial,Medipalle,21-08-2019,0.5,25.5,32.7,75.2,96.1,0.2,14.3,8,2019
Jagtial,Medipalle,22-08-2019,14,24.7,31,82.4,98.2,3.4,10.6,8,2019
Jagtial,Medipalle,23-08-2019,35.3,24.1,30.2,84.5,98,4,12.4,8,2019
Jagtial,Medipalle,24-08-2019,0.7,24.2,27.9,90.7,98.9,7,12.8,8,2019
Jagtial,Medipalle,25-08-2019,0,25.2,32.4,70.7,97.3,0,16.5,8,2019
Jagtial,Medipalle,26-08-2019,0,25.1,30.7,76.1,96.7,0.1,16.7,8,2019
Jagtial,Medipalle,27-08-2019,2.7,24,32.3,74.1,98.8,0.1,14.9,8,2019
Jagtial,Medipalle,28-08-2019,0,24.6,32.8,67.5,99,0,14.2,8,2019
Jagtial,Medipalle,29-08-2019,0,25.1,33.1,68.8,97.1,0,10.2,8,2019
Jagtial,Medipalle,30-08-2019,0,26,34.6,67.9,98.1,0,9.3,8,2019
Jagtial,Medipalle,31-08-2019,10.9,25.2,34.2,73.1,99.1,0,11.6,8,2019
Jagtial,Medipalle,01-09-2019,0.5,25,30.5,82.8,95.3,0,15.3,9,2019
Jagtial,Medipalle,02-09-2019,1.2,23.6,31.7,82.3,96.1,0,11.3,9,2019
Jagtial,Medipalle,03-09-2019,3.9,24.2,27.8,85.5,98.5,0,17,9,2019
Jagtial,Medipalle,04-09-2019,0.1,25,29,88.1,96.6,0,15.5,9,2019
Jagtial,Medipalle,05-09-2019,0.1,24.3,30.5,82.1,96.4,0.1,14.4,9,2019
Jagtial,Medipalle,06-09-2019,1.6,25.2,33,76.5,95.1,1.6,16.5,9,2019
Jagtial,Medipalle,07-09-2019,0.6,24.1,29.2,85.1,95.7,0,17.4,9,2019
Jagtial,Medipalle,08-09-2019,1.1,24.6,30.1,84.4,95.3,3,14.6,9,2019
Jagtial,Medipalle,09-09-2019,6.8,24.4,30.6,84.1,99.7,0,15.9,9,2019
Jagtial,Koratla,01-07-2019,5,24.8,29.1,88.2,100,1.5,24.3,7,2019
Jagtial,Koratla,02-07-2019,1,24.6,31.7,81.9,99,0,14,7,2019
Jagtial,Koratla,03-07-2019,3.7,24.4,31.9,80.8,100,1.3,17.6,7,2019
Jagtial,Koratla,04-07-2019,1.8,27,32.3,77.7,96.3,1.7,19.3,7,2019
Jagtial,Koratla,05-07-2019,0.3,27.4,34.9,56.4,84.4,5.4,21.2,7,2019
Jagtial,Koratla,06-07-2019,2.8,25.3,34.1,52.7,95.2,0,27.9,7,2019
Jagtial,Koratla,07-07-2019,0.4,26.9,33.1,57,81.1,0,26.5,7,2019
Jagtial,Koratla,08-07-2019,7.9,24.4,32.7,62.7,100,4,21.3,7,2019
Jagtial,Koratla,09-07-2019,0.4,25.2,34.1,53.2,95.5,1.8,16.2,7,2019
Jagtial,Koratla,10-07-2019,2.7,24.8,35.1,57.4,100,0,17.8,7,2019
Jagtial,Koratla,11-07-2019,1.9,26.5,36.2,48.2,91.2,0,17,7,2019
Jagtial,Koratla,12-07-2019,12.1,24.3,32.7,67.9,100,5,15.3,7,2019
Jagtial,Koratla,13-07-2019,0.1,26.9,33.6,68.8,93.1,1.3,15.2,7,2019
Jagtial,Koratla,14-07-2019,0,27,34.9,55,84.2,0,13.9,7,2019
Jagtial,Koratla,15-07-2019,0,27,35.9,48.7,79.1,0,15.3,7,2019
Jagtial,Koratla,16-07-2019,0.3,26.9,36.8,40.3,76.1,0,15.7,7,2019
Jagtial,Koratla,17-07-2019,0,27.2,37,42.6,75.2,0,15.4,7,2019
Jagtial,Koratla,18-07-2019,0,26.5,37.7,42.4,84.6,0,12.9,7,2019
Jagtial,Koratla,19-07-2019,0,24.9,38.2,38.4,89.8,0.1,12.3,7,2019
Jagtial,Koratla,20-07-2019,45.5,24.4,36.6,44.1,100,0,9.7,7,2019
Jagtial,Koratla,21-07-2019,7.2,24.7,34.3,77.4,100,0,12.9,7,2019
Jagtial,Koratla,22-07-2019,0.8,26.8,35.3,70.6,100,0,12.7,7,2019
Jagtial,Koratla,23-07-2019,0.3,26.8,34.6,66.2,97.1,0,11.1,7,2019
Jagtial,Koratla,24-07-2019,0,26.8,35.8,56.4,85.8,0,12.1,7,2019
Jagtial,Koratla,25-07-2019,0,27.3,34.9,61.9,80.9,1.4,14.8,7,2019
Jagtial,Koratla,26-07-2019,12.4,24.2,34.7,62.4,99.9,0,15.9,7,2019
Jagtial,Koratla,27-07-2019,32.7,23.6,27.3,93.7,98.7,0,18.1,7,2019
Jagtial,Koratla,28-07-2019,10.8,24.4,29.8,87.1,98.7,4.6,16.7,7,2019
Jagtial,Koratla,29-07-2019,17.8,24.3,28.8,89.3,98.7,5.1,16.1,7,2019
Jagtial,Koratla,30-07-2019,47.1,23.4,26.1,95.9,98.5,8.8,19.3,7,2019
Jagtial,Koratla,31-07-2019,0.9,24.6,27.5,90,97,7.5,25.1,7,2019
Jagtial,Koratla,01-08-2019,0.8,25.8,29.9,83,95.1,1.5,18.1,8,2019
Jagtial,Koratla,02-08-2019,44.2,24.1,29.7,87.5,98.5,1.2,19.2,8,2019
Jagtial,Koratla,03-08-2019,25.4,24,25.5,95.4,98,6.7,21.4,8,2019
Jagtial,Koratla,04-08-2019,17.2,24.2,27.2,91.5,98,8.8,18.5,8,2019
Jagtial,Koratla,05-08-2019,0.5,24.9,31.8,82.2,95.9,8.3,16.4,8,2019
Jagtial,Koratla,06-08-2019,7.7,24.5,31.3,83.2,97.7,6.5,18.5,8,2019
Jagtial,Koratla,07-08-2019,64.6,24,27.8,90.8,98.5,3.9,17.1,8,2019
Jagtial,Koratla,08-08-2019,15.7,24.2,27.3,93.1,98.2,6.5,15.3,8,2019
Jagtial,Koratla,09-08-2019,4.2,25.1,27.3,90,96.8,3.4,15.2,8,2019
Jagtial,Koratla,10-08-2019,0,25.5,31.9,80.2,94.2,5.3,23.4,8,2019
Jagtial,Koratla,11-08-2019,9.7,24.5,33.1,73.9,98.2,0,23.1,8,2019
Jagtial,Koratla,12-08-2019,10.2,24.4,32.8,71.9,98.5,0,16.4,8,2019
Jagtial,Koratla,13-08-2019,0.9,26,32.4,79.5,97.4,0,14.3,8,2019
Jagtial,Koratla,14-08-2019,30.6,24.3,29,87.5,98.7,0,13.1,8,2019
Jagtial,Koratla,15-08-2019,25.8,24.1,31.9,83.1,98.7,0,13.9,8,2019
Jagtial,Koratla,16-08-2019,0,25.8,33.8,77.2,97,0,13.2,8,2019
Jagtial,Koratla,17-08-2019,0,26,34.3,74,97.4,0,15.6,8,2019
Jagtial,Koratla,18-08-2019,0,26,32.9,73.4,98.6,0,12.7,8,2019
Jagtial,Koratla,19-08-2019,0.2,24.8,30.5,81.4,98.5,0,10.4,8,2019
Jagtial,Koratla,20-08-2019,0.2,26,35.1,64.3,97.7,0,15.2,8,2019
Jagtial,Koratla,21-08-2019,0,25.8,33.3,71.7,95,0,14.9,8,2019
Jagtial,Koratla,22-08-2019,4.2,24.5,31.7,78.2,98.5,2.5,12.6,8,2019
Jagtial,Koratla,23-08-2019,30.2,23.5,31,89.9,98.9,0,12,8,2019
Jagtial,Koratla,24-08-2019,1.3,25,28.9,92,98.7,0,10.5,8,2019
Jagtial,Koratla,25-08-2019,0,25.3,32.5,75.5,97.7,0,17.3,8,2019
Jagtial,Koratla,26-08-2019,0,25.1,31.6,76.4,96.8,0,20.7,8,2019
Jagtial,Koratla,27-08-2019,8.1,23.4,33.3,75.3,99.1,0,15.2,8,2019
Jagtial,Koratla,28-08-2019,0,24.6,33.5,73.1,98.7,0,16.1,8,2019
Jagtial,Koratla,29-08-2019,0,24.4,34,60.9,100,0,12.2,8,2019
Jagtial,Koratla,30-08-2019,0,26,35,60.4,100,0,12.7,8,2019
Jagtial,Koratla,31-08-2019,14.7,23.8,33.9,68.7,100,0,12.7,8,2019
Jagtial,Koratla,01-09-2019,0,23.3,30.7,88.2,100,0.3,15.5,9,2019
Jagtial,Koratla,02-09-2019,0.3,23.5,30.3,73.5,100,0,15.4,9,2019
Jagtial,Koratla,03-09-2019,7.7,23.5,26.8,92.2,98.8,0,15.7,9,2019
Jagtial,Koratla,04-09-2019,0.5,23.8,28.2,88.9,100,0,13.7,9,2019
Jagtial,Koratla,05-09-2019,0.2,24.3,31.1,92.8,100,4.5,14.6,9,2019
Jagtial,Koratla,06-09-2019,0.2,23.4,33.6,82.1,100,2.8,14.9,9,2019
Jagtial,Koratla,07-09-2019,0.4,24.3,29.1,94.4,100,0,17.7,9,2019
Jagtial,Koratla,08-09-2019,1.4,24.8,29.6,95.1,100,1.1,13.9,9,2019
Jagtial,Koratla,09-09-2019,4.5,23.5,30.7,81.4,100,0,14.4,9,2019
Jagtial,Metpalle,01-07-2019,14.8,25.1,30.5,84.1,96.6,0,15,7,2019
Jagtial,Metpalle,02-07-2019,0,27.1,32.3,78.9,94.9,0,11.8,7,2019
Jagtial,Metpalle,03-07-2019,1.6,24.8,32.4,80.7,98,0,13.4,7,2019
Jagtial,Metpalle,04-07-2019,0.2,27.5,33.1,74.5,90.1,1.8,14.5,7,2019
Jagtial,Metpalle,05-07-2019,0,27.5,35.4,54.4,83.1,2.2,15.3,7,2019
Jagtial,Metpalle,06-07-2019,9,25.5,35.2,54.7,95.3,0,15.2,7,2019
Jagtial,Metpalle,07-07-2019,0.6,27.5,34.2,60.3,81.9,0,16.3,7,2019
Jagtial,Metpalle,08-07-2019,13.3,24.9,33.2,63.7,97.8,0,15.3,7,2019
Jagtial,Metpalle,09-07-2019,0.3,26.4,35.3,57.3,91.3,0,12.7,7,2019
Jagtial,Metpalle,10-07-2019,5.3,25.1,34.5,58.4,98.9,0,13.8,7,2019
Jagtial,Metpalle,11-07-2019,5.6,27.3,36.2,53,92.5,0,12.5,7,2019
Jagtial,Metpalle,12-07-2019,29,24.9,33,74,98.5,0,10.8,7,2019
Jagtial,Metpalle,13-07-2019,0,27.5,34,66.7,93.7,3.6,13,7,2019
Jagtial,Metpalle,14-07-2019,0,27.4,35.9,58.3,84.6,0,13,7,2019
Jagtial,Metpalle,15-07-2019,0,27.5,36.4,51.1,77.7,0,13,7,2019
Jagtial,Metpalle,16-07-2019,0,27.9,36.5,45.6,72.4,0,14.1,7,2019
Jagtial,Metpalle,17-07-2019,0,27.4,37,43.9,76.4,0,9.3,7,2019
Jagtial,Metpalle,18-07-2019,11.1,26.2,37.7,47.1,88,0,12.7,7,2019
Jagtial,Metpalle,19-07-2019,3.4,24.9,37.8,47.5,95.8,0,8.8,7,2019
Jagtial,Metpalle,20-07-2019,30.8,24.9,36.9,53.3,98.4,0,7.2,7,2019
Jagtial,Metpalle,21-07-2019,2.4,26,33.9,77.2,99.7,0,3,7,2019
Jagtial,Metpalle,22-07-2019,10.2,27,35.3,63.5,98.8,0,4.9,7,2019
Jagtial,Metpalle,23-07-2019,1,27.5,36.8,60.3,96.6,0,8,7,2019
Jagtial,Metpalle,24-07-2019,0,27.5,35.6,56.8,88.7,0,9,7,2019
Jagtial,Metpalle,25-07-2019,0,27.5,35.6,64.3,83.4,0,11,7,2019
Jagtial,Metpalle,26-07-2019,5.9,24.9,35.1,64.9,98.4,0,13.2,7,2019
Jagtial,Metpalle,27-07-2019,18.7,24.4,28.1,90.3,98.6,0,14.4,7,2019
Jagtial,Metpalle,28-07-2019,5.9,24.9,30.2,88,98.4,0,12,7,2019
Jagtial,Metpalle,29-07-2019,16.3,24.8,28.1,90.4,98.4,0,14.7,7,2019
Jagtial,Metpalle,30-07-2019,37.8,24.1,26.3,96.4,98.4,2.3,15.4,7,2019
Jagtial,Metpalle,31-07-2019,0.9,24.8,28.2,91.7,98.5,1.9,15.7,7,2019
Jagtial,Metpalle,01-08-2019,1.1,26.1,31.3,83.5,96.1,2.2,11.5,8,2019
Jagtial,Metpalle,02-08-2019,37.8,24.8,30.2,86.3,98.5,0,12.7,8,2019
Jagtial,Metpalle,03-08-2019,20.7,24.8,27.1,96.9,99.1,3.2,12.7,8,2019
Jagtial,Metpalle,04-08-2019,16.5,24.8,28.1,92.7,97.4,3.4,11.4,8,2019
Jagtial,Metpalle,05-08-2019,0.3,25.7,33.1,80.7,97.5,5.3,12.4,8,2019
Jagtial,Metpalle,06-08-2019,10.9,24.1,32.9,82.5,97.2,0,14.9,8,2019
Jagtial,Metpalle,07-08-2019,71.7,23.7,28.7,92.9,98.6,0.4,11.4,8,2019
Jagtial,Metpalle,08-08-2019,23.8,23.9,27.1,96.7,98.9,0,9.8,8,2019
Jagtial,Metpalle,09-08-2019,5.3,25.1,27.3,94.1,98.8,0,7.2,8,2019
Jagtial,Metpalle,10-08-2019,0,25.3,31.7,75.4,90.8,0.9,10.8,8,2019
Jagtial,Metpalle,11-08-2019,10.5,24.2,32.7,69.5,91.2,0,11.1,8,2019
Jagtial,Metpalle,12-08-2019,16.4,24.2,32.6,69,99.2,0,11.1,8,2019
Jagtial,Metpalle,13-08-2019,2.3,25.7,30.9,76.1,97.8,0,7.3,8,2019
Jagtial,Metpalle,14-08-2019,20.7,23.9,28.2,86.1,92.9,0,6.5,8,2019
Jagtial,Metpalle,15-08-2019,19.3,23.6,30.9,80.1,99.2,0,5.3,8,2019
Jagtial,Metpalle,16-08-2019,0,25.6,32.7,72.2,95.1,0,8.5,8,2019
Jagtial,Metpalle,17-08-2019,0,25.8,32.9,68.2,93.4,0,8.6,8,2019
Jagtial,Metpalle,18-08-2019,0,25.9,32.2,68.8,95.8,0,7.7,8,2019
Jagtial,Metpalle,19-08-2019,0,24.8,31,77.2,96.8,0,8.9,8,2019
Jagtial,Metpalle,20-08-2019,0,25.8,33.7,69.7,90.4,0,9.8,8,2019
Jagtial,Metpalle,21-08-2019,1.2,25.5,32.4,70.9,95.2,0,11,8,2019
Jagtial,Metpalle,22-08-2019,0.9,24.2,30.2,80.6,96.1,0,9.7,8,2019
Jagtial,Metpalle,23-08-2019,11.9,23.1,31,80.7,95.9,0.2,7.6,8,2019
Jagtial,Metpalle,24-08-2019,2.2,24.9,27.8,89.9,98.5,0,4,8,2019
Jagtial,Metpalle,25-08-2019,0,25.4,32.4,66.1,97.6,0,5.4,8,2019
Jagtial,Metpalle,26-08-2019,0,25.1,31.4,69.4,92.6,0,10.1,8,2019
Jagtial,Metpalle,27-08-2019,11.5,23,32.2,68.9,99.2,0,6.5,8,2019
Jagtial,Metpalle,28-08-2019,0,23.8,32.5,65.8,98.6,0,7.1,8,2019
Jagtial,Metpalle,29-08-2019,0,24.4,32.9,55.9,96.6,0,7.6,8,2019
Jagtial,Metpalle,30-08-2019,0,26,35,59.1,95.5,0,7.2,8,2019
Jagtial,Metpalle,31-08-2019,11.7,23.7,33.9,63.1,99.2,0,7.9,8,2019
Jagtial,Metpalle,01-09-2019,0,24,31.4,81.3,98.1,0,10.8,9,2019
Jagtial,Metpalle,02-09-2019,1,23.2,29.7,81.9,96.6,0,7.1,9,2019
Jagtial,Metpalle,03-09-2019,9.4,23.2,27.4,86.8,99.2,0,6.6,9,2019
Jagtial,Metpalle,04-09-2019,1,23.7,28.3,89.2,99.2,0,6.2,9,2019
Jagtial,Metpalle,05-09-2019,0,24.3,30.2,83.5,97.9,0,8,9,2019
Jagtial,Metpalle,06-09-2019,1.2,24.3,31.9,76.2,96.3,0,9.6,9,2019
Jagtial,Metpalle,07-09-2019,0.2,24.3,28.8,85.6,95.4,0,8.2,9,2019
Jagtial,Metpalle,08-09-2019,0.2,24.9,29.3,84,93.6,0,7.1,9,2019
Jagtial,Metpalle,09-09-2019,3,24.7,31,79.2,98.2,0,8.3,9,2019
Jagtial,Kathlapur,01-07-2019,37.6,24.3,28.9,76.2,97,0.5,3.3,7,2019
Jagtial,Kathlapur,02-07-2019,0,26,30.6,68,87.4,0.1,4.3,7,2019
Jagtial,Kathlapur,03-07-2019,2.8,24.7,31.2,68.7,92.6,0.2,2.8,7,2019
Jagtial,Kathlapur,04-07-2019,0,26.8,30.9,67.7,79.8,0.5,3.3,7,2019
Jagtial,Kathlapur,05-07-2019,0,27.4,35,56.2,78.4,0.9,3.3,7,2019
Jagtial,Kathlapur,06-07-2019,14.5,24.7,33.8,53,96.4,0.1,7.4,7,2019
Jagtial,Kathlapur,07-07-2019,0,26.8,33.2,54.9,79,0.2,3.5,7,2019
Jagtial,Kathlapur,08-07-2019,20.5,23.8,32.5,61.6,92.8,1,3.3,7,2019
Jagtial,Kathlapur,09-07-2019,0,26.6,33.9,53.8,81.3,0.7,3.5,7,2019
Jagtial,Kathlapur,10-07-2019,11.5,25.1,34.1,58.4,94.1,0.1,3.7,7,2019
Jagtial,Kathlapur,11-07-2019,4.7,26,35,51.2,91.1,0.1,3.8,7,2019
Jagtial,Kathlapur,12-07-2019,33.2,24.1,31.9,65.2,95.9,0.1,2.8,7,2019
Jagtial,Kathlapur,13-07-2019,0,24.9,32.4,63.8,81.1,0.1,2.6,7,2019
Jagtial,Kathlapur,14-07-2019,0,26.8,34.1,55.9,82.1,0,2.6,7,2019
Jagtial,Kathlapur,15-07-2019,0,27.1,34.8,52.2,77.4,0,3.2,7,2019
Jagtial,Kathlapur,16-07-2019,0,27.5,34.7,44.8,69.9,0.2,3.4,7,2019
Jagtial,Kathlapur,17-07-2019,0,27.8,34.9,44.3,81.5,0,3.8,7,2019
Jagtial,Kathlapur,18-07-2019,0,27.9,35.6,49.8,74.3,0.1,3,7,2019
Jagtial,Kathlapur,19-07-2019,0,25.5,36.8,42.5,87.1,0.1,3.4,7,2019
Jagtial,Kathlapur,20-07-2019,39.2,24.1,34.6,54.1,98,0,1.8,7,2019
Jagtial,Kathlapur,21-07-2019,18.5,25.1,31.9,74.4,98.5,0,1.5,7,2019
Jagtial,Kathlapur,22-07-2019,0.5,26.4,34.8,58.2,92.6,0,1.5,7,2019
Jagtial,Kathlapur,23-07-2019,0.3,26.1,35.1,58.4,92.3,0,1.2,7,2019
Jagtial,Kathlapur,24-07-2019,0,26.7,34.7,56.1,83,0,2.6,7,2019
Jagtial,Kathlapur,25-07-2019,0,27.4,34.1,59.6,81.9,0,2.6,7,2019
Jagtial,Kathlapur,26-07-2019,6.3,24.4,32.9,63.7,95.9,0.4,3.4,7,2019
Jagtial,Kathlapur,27-07-2019,20.1,23.7,27.1,82.8,96.7,0,3.4,7,2019
Jagtial,Kathlapur,28-07-2019,8.7,24.1,28.7,77.5,95.8,0.6,2.5,7,2019
Jagtial,Kathlapur,29-07-2019,16,23.9,27.7,82.8,97.5,0.3,2.8,7,2019
Jagtial,Kathlapur,30-07-2019,34.4,23.5,25.2,90.2,95.8,1.2,2.8,7,2019
Jagtial,Kathlapur,31-07-2019,0.7,24.7,27.1,81.6,88.8,0.9,3.2,7,2019
Jagtial,Kathlapur,01-08-2019,0,25.6,30.5,69.2,83.5,0.2,3.2,8,2019
Jagtial,Kathlapur,02-08-2019,32.6,23.8,28.6,78.1,95.6,0.5,3,8,2019
Jagtial,Kathlapur,03-08-2019,25.4,23.9,25.2,89.3,96,0.8,4,8,2019
Jagtial,Kathlapur,04-08-2019,15.9,24.1,27.3,83.2,93.7,1.3,3,8,2019
Jagtial,Kathlapur,05-08-2019,0,25,31.6,69.5,86.3,1.1,2.9,8,2019
Jagtial,Kathlapur,06-08-2019,7.6,24.4,31.2,72.8,94.3,0.3,4.2,8,2019
Jagtial,Kathlapur,07-08-2019,57.6,23.8,28.1,85.2,97.9,0.6,3,8,2019
Jagtial,Kathlapur,08-08-2019,14.6,24,26.3,86.2,97.9,0.4,2.9,8,2019
Jagtial,Kathlapur,09-08-2019,6.1,24.9,27.1,81.1,94.9,0.4,2.5,8,2019
Jagtial,Kathlapur,10-08-2019,0,25.7,31.5,70.1,84.3,0.7,3,8,2019
Jagtial,Kathlapur,11-08-2019,0,25.3,32.4,65.6,90.2,0,2.2,8,2019
Jagtial,Kathlapur,12-08-2019,39,23.9,32,67.2,98.4,0,2.8,8,2019
Jagtial,Kathlapur,13-08-2019,0.5,25.9,30.5,72.8,92.7,0,3.4,8,2019
Jagtial,Kathlapur,14-08-2019,22.7,23.7,27.8,83.7,97.8,0,2.9,8,2019
Jagtial,Kathlapur,15-08-2019,46.5,23.7,30.1,78.3,97.7,0,2.3,8,2019
Jagtial,Kathlapur,16-08-2019,0,25.6,31.9,68,92.9,0,2.4,8,2019
Jagtial,Kathlapur,17-08-2019,0,25.3,31.6,67.1,92.3,0,3.1,8,2019
Jagtial,Kathlapur,18-08-2019,0,25.3,31.1,68.4,95.5,0,3,8,2019
Jagtial,Kathlapur,19-08-2019,0,24.7,29.9,74,96.4,0,2.7,8,2019
Jagtial,Kathlapur,20-08-2019,0,25.4,31.7,70.4,91.3,0,2.8,8,2019
Jagtial,Kathlapur,21-08-2019,0,25.4,31.3,70.2,92.2,0.2,3.2,8,2019
Jagtial,Kathlapur,22-08-2019,11.8,24.2,28.5,82.7,95.1,0.2,2.7,8,2019
Jagtial,Kathlapur,23-08-2019,41,22.7,29.7,79.6,98.2,0,2.2,8,2019
Jagtial,Kathlapur,24-08-2019,2.2,24.7,27,85.5,97.5,0,2.4,8,2019
Jagtial,Kathlapur,25-08-2019,0,25.2,30.3,63,92.9,0,3,8,2019
Jagtial,Kathlapur,26-08-2019,0,24.8,29.7,73.1,91.8,0.1,2.5,8,2019
Jagtial,Kathlapur,27-08-2019,2.3,23.5,30.5,71.7,95,0.1,2.1,8,2019
Jagtial,Kathlapur,28-08-2019,0,24.3,31.5,60,95.9,0,2.7,8,2019
Jagtial,Kathlapur,29-08-2019,0,24.6,31.9,59.1,94.1,0,1.7,8,2019
Jagtial,Kathlapur,30-08-2019,0,25.9,33.2,64,94,0,2.5,8,2019
Jagtial,Kathlapur,31-08-2019,11.6,24.2,31.9,68.4,97.4,0,2.5,8,2019
Jagtial,Kathlapur,01-09-2019,0,24.2,30.3,77.9,92.6,0.2,2.3,9,2019
Jagtial,Kathlapur,02-09-2019,0,23.2,28.8,80.4,93.5,0,1.9,9,2019
Jagtial,Kathlapur,03-09-2019,5,23.5,26.2,83.3,96.9,0.1,2.5,9,2019
Jagtial,Kathlapur,04-09-2019,0,24,27.7,84.1,93,0.2,2.8,9,2019
Jagtial,Kathlapur,05-09-2019,0,24.3,28.9,81.4,95.8,0.8,2.3,9,2019
Jagtial,Kathlapur,06-09-2019,0.3,24.3,30.7,74.4,92.5,0.1,2,9,2019
Jagtial,Kathlapur,07-09-2019,0,24.2,28.3,82.9,93.3,0.1,3.1,9,2019
Jagtial,Kathlapur,08-09-2019,0.5,24.8,28.4,81.2,92.8,0.2,2.5,9,2019
Jagtial,Kathlapur,09-09-2019,0.7,24.9,29.5,78.8,96.2,0,2.3,9,2019
Jagtial,Kodimial,01-07-2019,23.2,23.4,28.1,75.8,100,0,10.2,7,2019
Jagtial,Kodimial,02-07-2019,0.2,25.3,30.3,73.9,92.9,0,6.5,7,2019
Jagtial,Kodimial,03-07-2019,8.8,23,31.3,71.7,99.6,0,3.6,7,2019
Jagtial,Kodimial,04-07-2019,1,25.8,30.5,73.7,90.4,0,8.1,7,2019
Jagtial,Kodimial,05-07-2019,0,26.4,33.5,55.1,81.8,0,11.5,7,2019
Jagtial,Kodimial,06-07-2019,13.4,24.4,34.1,56.9,99.7,0,7.6,7,2019
Jagtial,Kodimial,07-07-2019,0.2,25.6,31.5,63,82.4,0,5.4,7,2019
Jagtial,Kodimial,08-07-2019,5,24.3,32.6,64.3,99.3,0,8.4,7,2019
Jagtial,Kodimial,09-07-2019,0.2,25.5,34.2,57.3,88.4,0,6.5,7,2019
Jagtial,Kodimial,10-07-2019,11.9,24.6,34.7,57.6,99.7,0,6.7,7,2019
Jagtial,Kodimial,11-07-2019,3.7,24.4,34.2,55.1,99.2,0,8,7,2019
Jagtial,Kodimial,12-07-2019,25,23.1,32.9,66.2,100,0,9.1,7,2019
Jagtial,Kodimial,13-07-2019,0,26.1,33.1,62.6,87.4,0,9.7,7,2019
Jagtial,Kodimial,14-07-2019,0.8,24.6,34.6,57.9,96.9,0,6.7,7,2019
Jagtial,Kodimial,15-07-2019,2.8,24.3,34.8,55.3,97.1,0,8,7,2019
Jagtial,Kodimial,16-07-2019,0,26.7,35.4,48.9,84.1,0,6.2,7,2019
Jagtial,Kodimial,17-07-2019,0,25.6,35.8,44.3,74.5,0,5.3,7,2019
Jagtial,Kodimial,18-07-2019,0,25.4,35.9,45.3,72.2,0,6.3,7,2019
Jagtial,Kodimial,19-07-2019,1.8,23.7,36.8,38.5,86.4,0,8.2,7,2019
Jagtial,Kodimial,20-07-2019,41.7,23.3,34.7,49.7,99.7,0,11.4,7,2019
Jagtial,Kodimial,21-07-2019,34.6,24.4,33.1,67.9,99.7,0,3.7,7,2019
Jagtial,Kodimial,22-07-2019,1.3,25.3,33.6,63.7,99,0,8.1,7,2019
Jagtial,Kodimial,23-07-2019,0,24.9,34.5,56.6,93,0,11.2,7,2019
Jagtial,Kodimial,24-07-2019,0,25.6,34.2,59.8,87.8,0,6,7,2019
Jagtial,Kodimial,25-07-2019,0,25.8,34.4,59,86.3,0,4.4,7,2019
Jagtial,Kodimial,26-07-2019,14.2,23.3,33.5,60.2,94.2,0,6.6,7,2019
Jagtial,Kodimial,27-07-2019,14.2,22.4,26.7,88.9,99.5,0,2.2,7,2019
Jagtial,Kodimial,28-07-2019,9.1,22.9,28.9,84.5,99.6,0,3.7,7,2019
Jagtial,Kodimial,29-07-2019,17,22.7,26.8,92.4,97.8,0,4,7,2019
Jagtial,Kodimial,30-07-2019,22.6,22.4,24,97,99.4,0,2.8,7,2019
Jagtial,Kodimial,31-07-2019,1.4,22.9,27.5,85,98.6,0,5.4,7,2019
Jagtial,Kodimial,01-08-2019,0.6,24.3,29.9,71,89.3,0,6.4,8,2019
Jagtial,Kodimial,02-08-2019,23.8,22.6,28.6,77.6,99.7,0,7.9,8,2019
Jagtial,Kodimial,03-08-2019,22.2,22.7,23.8,93.9,100,0,4.1,8,2019
Jagtial,Kodimial,04-08-2019,10.1,22.7,25.8,91.2,100,0,5.4,8,2019
Jagtial,Kodimial,05-08-2019,0,23.5,31.3,70.3,92.9,0,5.6,8,2019
Jagtial,Kodimial,06-08-2019,5.3,23.2,30.5,72.7,99.3,0,5.7,8,2019
Jagtial,Kodimial,07-08-2019,19.8,22.8,27.6,86.9,99.9,0.3,8,8,2019
Jagtial,Kodimial,08-08-2019,16.2,23.3,25,96,100,0,5.2,8,2019
Jagtial,Kodimial,09-08-2019,0.5,24.5,26.1,93.8,99.2,0,3.6,8,2019
Jagtial,Kodimial,10-08-2019,0,23.7,30.8,72.8,93,0,7.6,8,2019
Jagtial,Kodimial,11-08-2019,0,23.6,33.1,65.9,92.5,0,3.5,8,2019
